구분,장번호,장명,절번호,절명,참조번호,조명,조,항,호,목,내용
호,2,시장의 건전성 유지,,,제3조제⑤항제1호,투자주의종목의 지정 등,제3조,⑤,1,0,시가기준가종목의 적용을 위하여 매매거래가 정지된 종목
호,2,시장의 건전성 유지,,,제3조제⑤항제2호,투자주의종목의 지정 등,제3조,⑤,2,0,상장폐지기준에 해당하여 매매거래가 정지된 종목
호,2,시장의 건전성 유지,,,제3조제⑤항제3호,투자주의종목의 지정 등,제3조,⑤,3,0,삭제
항,2,시장의 건전성 유지,,,제3조제⑥항,투자주의종목의 지정 등,제3조,⑥,0,0,"⑥ 제2항부터 제4항까지의 규정에도 불구하고 위원회는 다음 각 호의 어느 하나에 해당하는 종목의 경우에는 투자주의종목으로 지정하지 아니 한다.<개정 2009. 2. 3., 2011. 2. 11., 2013. 6. 17., 2014. 6. 26., 2014. 11. 27.>"
호,2,시장의 건전성 유지,,,제3조제⑥항제1호,투자주의종목의 지정 등,제3조,⑥,1,0,투자경고종목 또는 투자위험종목으로 지정된 종목
호,2,시장의 건전성 유지,,,제3조제⑥항제2호,투자주의종목의 지정 등,제3조,⑥,2,0,정리매매종목
호,2,시장의 건전성 유지,,,제3조제⑥항제3호,투자주의종목의 지정 등,제3조,⑥,3,0,코넥스시장 상장종목으로서 신규상장일로부터 20일 이내인 종목
호,2,시장의 건전성 유지,,,제3조제⑥항제4호,투자주의종목의 지정 등,제3조,⑥,4,0,종목의 특성 또는 시장 상황 등을 고려하여 투자주의종목의 지정이 현저하게 부적절하다고 위원장이 인정하는 종목<신설 2026. 4. 24.>
항,2,시장의 건전성 유지,,,제3조제⑦항,투자주의종목의 지정 등,제3조,⑦,0,0,"⑦ 제2항부터 제4항까지의 규정에도 불구하고 다음 각 호의 어느 하나에 해당하는 경우에는 투자주의종목의 지정 및 공표를 하지 아니할 수 있다.<신설 2008. 11. 13., 2009. 2. 3., 2022. 11. 23.>"
호,2,시장의 건전성 유지,,,제3조제⑦항제1호,투자주의종목의 지정 등,제3조,⑦,1,0,천재·지변·전시 또는 사변
호,2,시장의 건전성 유지,,,제3조제⑦항제2호,투자주의종목의 지정 등,제3조,⑦,2,0,경제사정 또는 시장상황의 급격한 변동
호,2,시장의 건전성 유지,,,제3조제⑦항제3호,투자주의종목의 지정 등,제3조,⑦,3,0,제1호 또는 제2호에 준하는 경우로서 위원장이 투자주의종목의 지정이 현저하게 부적절하다고 인정하는 경우 [전문개정 2007. 8. 27.]
조,2,시장의 건전성 유지,,,제3조의2,투자경고종목 및 투자위험종목의 지정대상 증권<개정 2009. 2. 3.>,제3조의2,0,0,0,"규정 제5조의3제1항에서 “세칙으로 정하는 증권”이란 증권예탁증권을 말한다.<개정 2009. 2. 3., 2012. 3. 8., 2014. 10. 31., 2018. 2. 2.> [본조신설 2007. 8. 27.]"
항,2,시장의 건전성 유지,,,제3조의3제①항,투자경고종목의 지정 등,제3조의3,①,0,0,"① 규정 제5조의3제5항에 따라 위원회는 제2항에 따라 투자경고 종목으로 지정예고된 날부터 기산하여 10일 이내에 다음 각 호의 어느 하나에 해당하는 종목의 경우에는 그 다음 매매거래일부터 투자경고종목으로 지정하여 공표할 수 있다.<개정 2008. 7. 24., 2009. 11. 27., 2010. 5. 31., 2011. 2. 11., 2012. 3. 8., 2012. 9. 12., 2012. 10. 5., 2013. 6. 17., 2016. 3. 29., 2016. 4. 18., 2016. 5. 31., 2017. 2. 10., 2017. 9. 14., 2023. 12. 12., 2024. 5. 21.>"
호,2,시장의 건전성 유지,,,제3조의3제①항제1호,투자경고종목의 지정 등,제3조의3,①,1,0,제2항제1호에 따라 투자경고종목으로 지정예고된 경우에는 다음 각 목의 모두에 해당하는 종목
목,2,시장의 건전성 유지,,,제3조의3제①항제1호가목,투자경고종목의 지정 등,제3조의3,①,1,가,가. 최근 5일간 주가상승률이 60% 이상
목,2,시장의 건전성 유지,,,제3조의3제①항제1호나목,투자경고종목의 지정 등,제3조의3,①,1,나,나. 당일의 주가가 최근 15일(신규상장일이나 제3항 각 호에 해당하는 종목의 매매거래 재개일을 포함한 날부터 매매거래 일수가 15일 미만인 경우에는 신규상장일이나 매매거래 재개일을 포함한 날부터 당일까지의 기간을 말한다. 이하 이 조 및 제3조의4에서 같다) 중 최고가
목,2,시장의 건전성 유지,,,제3조의3제①항제1호다목,투자경고종목의 지정 등,제3조의3,①,1,다,"다. 최근 5일간 주가상승률이 그 기간의 코스피지수(유가증권시장 상장종목에 적용하되, 해당 종목을 포함하는 산업별지수가 산출되고 그 구성종목이 10개를 초과하는 경우에는 그 산업별지수를 적용한다. 이하 이 항 및 제3조의4에서 같다) 또는 코스닥지수(코스닥시장 또는 코넥스시장 상장종목에 적용한다. 이하 이 항 및 제3조의4에서 같다) 상승률의 5배 이상<개정 2025. 12. 26.>"
호,2,시장의 건전성 유지,,,제3조의3제①항제2호,투자경고종목의 지정 등,제3조의3,①,2,0,제2항제2호에 따라 투자경고종목으로 지정예고된 경우에는 제1호 각 목의 모두에 해당하거나 다음 각 목의 모두에 해당하는 종목
목,2,시장의 건전성 유지,,,제3조의3제①항제2호가목,투자경고종목의 지정 등,제3조의3,①,2,가,가. 최근 15일간 주가상승률이 100% 이상
목,2,시장의 건전성 유지,,,제3조의3제①항제2호나목,투자경고종목의 지정 등,제3조의3,①,2,나,나. 당일의 주가가 최근 15일 중 최고가
목,2,시장의 건전성 유지,,,제3조의3제①항제2호다목,투자경고종목의 지정 등,제3조의3,①,2,다,다. 최근 15일간 주가상승률이 그 기간의 코스피지수 또는 코스닥지수 상승률의 3배 이상
호,2,시장의 건전성 유지,,,제3조의3제①항제3호,투자경고종목의 지정 등,제3조의3,①,3,0,제2항제3호에 따라 투자경고종목으로 지정예고된 경우에는 다음 각 목의 모두에 해당하는 종목
목,2,시장의 건전성 유지,,,제3조의3제①항제3호가목,투자경고종목의 지정 등,제3조의3,①,3,가,"가. 최근 15일간 5회 이상 투자주의종목으로 지정(제3조제4항제9호 및 제10호에 해당하여 지정된 경우와 같은 기간 중 투자경고종목으로 지정된 경우 그 지정 이전에 투자주의종목으로 지정된 경우를 제외하며, 같은 날에 중복하여 투자주의종목으로 지정되는 경우에는 1회의 지정으로 본다. 이하 이 조에서 같다)되고 그 기간동안 주가 상승률이 75% 이상"
목,2,시장의 건전성 유지,,,제3조의3제①항제3호나목,투자경고종목의 지정 등,제3조의3,①,3,나,나. 당일의 주가가 최근 15일 중 최고가
목,2,시장의 건전성 유지,,,제3조의3제①항제3호다목,투자경고종목의 지정 등,제3조의3,①,3,다,다. 최근 15일간 주가 상승률이 그 기간의 코스피지수 또는 코스닥지수 상승률의 3배 이상
호,2,시장의 건전성 유지,,,제3조의3제①항제4호,투자경고종목의 지정 등,제3조의3,①,4,0,제2항제4호에 따라 투자경고종목으로 지정예고된 경우에는 다음 각 목의 모두에 해당하는 종목
목,2,시장의 건전성 유지,,,제3조의3제①항제4호가목,투자경고종목의 지정 등,제3조의3,①,4,가,가. 최근 5일 주가상승률이 45% 이상
목,2,시장의 건전성 유지,,,제3조의3제①항제4호나목,투자경고종목의 지정 등,제3조의3,①,4,나,나. 당일의 주가가 최근 15일 중 최고가
목,2,시장의 건전성 유지,,,제3조의3제①항제4호다목,투자경고종목의 지정 등,제3조의3,①,4,다,다. 제2항제4호의 각 목 중 어느 하나에 해당되는 경우
호,2,시장의 건전성 유지,,,제3조의3제①항제5호,투자경고종목의 지정 등,제3조의3,①,5,0,제2항제5호에 따라 투자경고종목으로 지정예고된 경우에는 다음 각 목의 모두에 해당하는 종목
목,2,시장의 건전성 유지,,,제3조의3제①항제5호가목,투자경고종목의 지정 등,제3조의3,①,5,가,가. 최근 15일간 주가상승률이 75% 이상
목,2,시장의 건전성 유지,,,제3조의3제①항제5호나목,투자경고종목의 지정 등,제3조의3,①,5,나,나. 당일의 주가가 최근 15일 중 최고가
목,2,시장의 건전성 유지,,,제3조의3제①항제5호다목,투자경고종목의 지정 등,제3조의3,①,5,다,다. 제2항제5호의 각 목 중 어느 하나에 해당되는 경우
호,2,시장의 건전성 유지,,,제3조의3제①항제6호,투자경고종목의 지정 등,제3조의3,①,6,0,제3조의4제5항제1호에 따라 투자위험종목의 지정해제 요건에 해당하는 종목
호,2,시장의 건전성 유지,,,제3조의3제①항제7호,투자경고종목의 지정 등,제3조의3,①,7,0,제2항제6호에 따라 투자경고종목으로 지정예고된 경우에는 다음 각 목의 모두에 해당하는 종목
목,2,시장의 건전성 유지,,,제3조의3제①항제7호가목,투자경고종목의 지정 등,제3조의3,①,7,가,가. 지정예고일 이후 특정일의 주가가 직전 투자경고종목 지정일 전일 및 그 해제일 전일 주가보다 높은 경우
목,2,시장의 건전성 유지,,,제3조의3제①항제7호나목,투자경고종목의 지정 등,제3조의3,①,7,나,나. 지정예고일 이후 특정일의 2일간 주가상승률이 40% 이상(코넥스시장 상장종목의 경우 20% 이상)인 경우
호,2,시장의 건전성 유지,,,제3조의3제①항제8호,투자경고종목의 지정 등,제3조의3,①,8,0,제2항제7호에 따라 투자경고종목으로 지정예고된 경우에는 다음 각 목의 모두에 해당하는 종목
목,2,시장의 건전성 유지,,,제3조의3제①항제8호가목,투자경고종목의 지정 등,제3조의3,①,8,가,가. 최근 3일간 주가상승률이 100% 이상
목,2,시장의 건전성 유지,,,제3조의3제①항제8호나목,투자경고종목의 지정 등,제3조의3,①,8,나,나. 당일의 주가가 최근 15일 중 최고가
목,2,시장의 건전성 유지,,,제3조의3제①항제8호다목,투자경고종목의 지정 등,제3조의3,①,8,다,다. 최근 3일간 주가상승률이 그 기간의 코스피지수 또는 코스닥지수 상승률의 5배 이상
호,2,시장의 건전성 유지,,,제3조의3제①항제9호,투자경고종목의 지정 등,제3조의3,①,9,0,제2항제8호에 따라 투자경고종목으로 지정예고된 경우에는 다음 각 목의 모두에 해당하는 종목
목,2,시장의 건전성 유지,,,제3조의3제①항제9호가목,투자경고종목의 지정 등,제3조의3,①,9,가,가. 당일의 주가가 최근 15일 중 최고가
목,2,시장의 건전성 유지,,,제3조의3제①항제9호나목,투자경고종목의 지정 등,제3조의3,①,9,나,나. 제2항제8호 본문에 해당되는 경우
항,2,시장의 건전성 유지,,,제3조의3제②항,투자경고종목의 지정 등,제3조의3,②,0,0,"② 위원회는 당일의 주가가 최근 15일 중 최고가이면서 다음 각 호의 어느 하나에 해당하는 종목의 경우에는 투자경고종목으로 지정될 수 있다는 사실을 그 다음 매매거래일에 예고할 수 있다. 다만, 제6호의 경우에는 당일의 주가가 최근 15일 중 최고가가 아닌 경우에도 적용할 수 있다.<개정 2008. 7. 24., 2009. 11. 27., 2012. 3. 8., 2012. 10. 5., 2016. 4. 18., 2017. 9. 14., 2022. 11. 23., 2023. 12. 12.>"
호,2,시장의 건전성 유지,,,제3조의3제②항제1호,투자경고종목의 지정 등,제3조의3,②,1,0,최근 5일간 주가상승률이 60% 이상인 종목
호,2,시장의 건전성 유지,,,제3조의3제②항제2호,투자경고종목의 지정 등,제3조의3,②,2,0,최근 15일간 주가상승률이 100% 이상인 종목
호,2,시장의 건전성 유지,,,제3조의3제②항제3호,투자경고종목의 지정 등,제3조의3,②,3,0,최근 15일간 5회 이상 투자주의종목으로 지정되고 그 기간동안 주가 상승률이 75% 이상인 종목
호,2,시장의 건전성 유지,,,제3조의3제②항제4호,투자경고종목의 지정 등,제3조의3,②,4,0,최근 5일간 주가상승률이 45% 이상이면서 다음 각 목의 어느 하나에 해당하는 종목
목,2,시장의 건전성 유지,,,제3조의3제②항제4호가목,투자경고종목의 지정 등,제3조의3,②,4,가,가. 최근 5일중 직전 매매거래일보다 주가가 상승하고 특정계좌(군)이 일중 전체 최고가 매수 거래량의 10% 이상을 매수한 일수가 2일 이상
목,2,시장의 건전성 유지,,,제3조의3제②항제4호나목,투자경고종목의 지정 등,제3조의3,②,4,나,나. 최근 5일중 특정계좌(군)의 시세영향력을 고려한 매수 관여율이 위원장이 정하는 기준에 해당하는 일수가 2일 이상
목,2,시장의 건전성 유지,,,제3조의3제②항제4호다목,투자경고종목의 지정 등,제3조의3,②,4,다,다. 삭제<2022. 11. 23.>
목,2,시장의 건전성 유지,,,제3조의3제②항제4호라목,투자경고종목의 지정 등,제3조의3,②,4,라,라. 최근 5일중 특정계좌(군)의 시가 또는 종가의 매수 관여율이 20%이상인 일수가 2일 이상
호,2,시장의 건전성 유지,,,제3조의3제②항제5호,투자경고종목의 지정 등,제3조의3,②,5,0,최근 15일간 주가상승률이 75% 이상이면서 다음 각 목의 어느 하나에 해당하는 종목
목,2,시장의 건전성 유지,,,제3조의3제②항제5호가목,투자경고종목의 지정 등,제3조의3,②,5,가,가. 최근 15일 중 직전 매매거래일보다 주가가 상승하고 특정계좌(군)이 일중 전체 최고가 거래량의 10% 이상을 매수한 일수가 4일 이상
